event_id;external_contact_id;campaign_external_id;event_type;channel;occurred_at_utc
EV-00000641;CT-000179;MAR-0015;complaint;sms;2026-03-10T20:21:56.365459Z
EV-00000275;CT-000537;MAR-0011;bounce;sms;2026-03-21T10:10:06.444842Z
EV-00000104;CT-000243;MAR-0002;bounce;sms;2026-03-02T19:45:55.452088Z
EV-00000250;CT-000505;MAR-0004;click;sms;2026-03-07T07:07:18.103770Z
EV-00000077;CT-000797;MAR-0003;bounce;sms;2026-03-06T02:32:43.897760Z
EV-00000937;CT-000628;MAR-0002;bounce;sms;2026-03-04T08:12:35.721071Z
EV-00000148;CT-000818;MAR-0013;click;email;2026-03-01T11:49:00.656650Z
EV-00000786;CT-000562;MAR-0005;click;sms;2026-03-24T13:27:44.250198Z
EV-00000810;CT-000084;MAR-0011;bounce;email;2026-03-17T18:19:41.576061Z
EV-00000079;CT-000167;MAR-0009;unsubscribe;email;2026-03-28T07:00:42.641973Z
EV-00000312;CT-000567;MAR-0016;open;email;2026-03-26T10:37:46.394624Z
EV-00000454;CT-000701;MAR-0017;unsubscribe;email;2026-03-16T09:53:15.510851Z
EV-00000415;CT-000736;MAR-0018;click;sms;2026-03-05T21:30:15.758725Z
EV-00000088;CT-000273;MAR-0015;unsubscribe;sms;2026-04-04T20:18:41.668720Z
EV-00000166;CT-000781;MAR-0005;click;sms;2026-03-05T11:20:23.722422Z
EV-00000656;CT-000181;MAR-0012;click;sms;2026-03-31T23:36:42.952757Z
EV-00000688;CT-000703;MAR-0013;unsubscribe;email;2026-03-10T08:27:45.688738Z
EV-00000604;CT-000789;MAR-0018;complaint;sms;2026-03-27T09:32:39.062736Z
EV-00000685;CT-000504;MAR-0009;complaint;email;2026-03-12T15:50:35.222430Z
EV-00000843;CT-000886;MAR-0004;click;sms;2026-04-04T15:18:03.868829Z
EV-00000472;CT-000695;MAR-0009;unsubscribe;email;2026-03-30T04:57:02.530104Z
EV-00000243;CT-000274;MAR-0009;open;sms;2026-03-07T13:24:01.039713Z
EV-00000483;CT-000846;MAR-0017;unsubscribe;email;2026-03-06T09:18:06.264779Z
EV-00000209;CT-000483;MAR-0006;unsubscribe;email;2026-03-07T14:01:23.728752Z
EV-00000575;CT-000522;MAR-0007;unsubscribe;email;2026-03-19T18:57:31.891777Z
EV-00000893;CT-000832;MAR-0010;open;sms;2026-03-03T23:31:32.968390Z
EV-00000504;CT-000868;MAR-0011;unsubscribe;sms;2026-03-30T14:04:57.738769Z
EV-00000236;CT-000767;MAR-0011;open;sms;2026-03-03T03:59:28.433452Z
EV-00000510;CT-000287;MAR-0010;unsubscribe;email;2026-03-31T19:52:22.874858Z
EV-00000303;CT-000224;MAR-0004;complaint;sms;2026-03-26T22:47:15.091160Z
EV-00000391;CT-000165;MAR-0001;click;email;2026-04-04T18:15:05.156412Z
EV-00000007;CT-000656;MAR-0005;unsubscribe;email;2026-03-13T21:40:16.608127Z
EV-00000296;CT-000244;MAR-0018;complaint;email;2026-03-05T10:43:32.641297Z
EV-00000563;CT-000741;MAR-0006;bounce;sms;2026-03-19T20:24:17.414607Z
EV-00000809;CT-000851;MAR-0010;click;sms;2026-03-17T05:30:30.469434Z
EV-00000044;CT-000526;MAR-0004;unsubscribe;email;2026-03-07T04:31:38.807303Z
EV-00000767;CT-000843;MAR-0005;click;email;2026-03-08T05:53:47.583262Z
EV-00000569;CT-000216;MAR-0014;unsubscribe;email;2026-04-01T22:29:26.137034Z
EV-00000742;CT-000819;MAR-0013;complaint;sms;2026-03-07T07:36:21.951152Z
EV-00000876;CT-000161;MAR-0011;bounce;email;2026-03-20T02:58:59.924244Z
EV-00000624;CT-000157;MAR-0002;complaint;email;2026-03-10T17:25:48.707262Z
EV-00000004;CT-000682;MAR-0015;click;sms;2026-03-17T23:41:11.272411Z
EV-00000754;CT-000282;MAR-0007;unsubscribe;sms;2026-03-05T02:20:02.716818Z
EV-00000294;CT-000367;MAR-0012;open;email;2026-03-16T02:28:26.767390Z
EV-00000406;CT-000855;MAR-0006;bounce;sms;2026-03-11T21:03:04.628622Z
EV-00000705;CT-000873;MAR-0008;complaint;sms;2026-03-30T22:37:11.008154Z
EV-00000600;CT-000828;MAR-0007;complaint;email;2026-03-30T21:46:27.661082Z
EV-00000262;CT-000084;MAR-0006;open;email;2026-03-15T01:45:01.540578Z
EV-00000352;CT-000459;MAR-0010;complaint;sms;2026-04-01T20:01:43.825858Z
EV-00000870;CT-000757;MAR-0004;bounce;email;2026-03-21T04:48:50.930641Z
EV-00000061;CT-000121;MAR-0009;open;sms;2026-04-02T02:36:20.634045Z
EV-00000408;CT-000553;MAR-0009;complaint;email;2026-03-01T13:14:58.855385Z
EV-00000672;CT-000822;MAR-0009;unsubscribe;email;2026-03-23T11:41:41.743216Z
EV-00000888;CT-000571;MAR-0012;open;email;2026-04-04T13:30:58.047168Z
EV-00000721;CT-000646;MAR-0002;complaint;email;2026-03-03T01:28:18.911009Z
EV-00000652;CT-000775;MAR-0005;click;email;2026-03-17T08:14:28.596566Z
EV-00000486;CT-000011;MAR-0017;click;email;2026-03-26T08:26:55.463582Z
EV-00000683;CT-000432;MAR-0007;unsubscribe;sms;2026-03-20T02:44:43.975030Z
EV-00000610;CT-000384;MAR-0001;open;sms;2026-03-27T12:24:22.269890Z
EV-00000378;CT-000210;MAR-0016;bounce;sms;2026-04-03T05:59:39.665069Z
EV-00000592;CT-000664;MAR-0013;bounce;email;2026-03-19T04:43:36.332053Z
EV-00000628;CT-000599;MAR-0013;open;email;2026-04-01T15:42:35.925838Z
EV-00000798;CT-000865;MAR-0007;complaint;sms;2026-03-07T14:26:54.185614Z
EV-00000235;CT-000437;MAR-0016;open;email;2026-03-25T09:59:40.232290Z
EV-00000040;CT-000672;MAR-0012;bounce;sms;2026-03-18T17:00:26.940140Z
EV-00000277;CT-000698;MAR-0014;complaint;sms;2026-03-13T11:16:19.609195Z
EV-00000291;CT-000854;MAR-0013;complaint;sms;2026-03-02T21:30:37.235957Z
EV-00000120;CT-000362;MAR-0007;bounce;sms;2026-03-27T01:29:31.600987Z
EV-00000196;CT-000619;MAR-0010;unsubscribe;email;2026-03-22T05:28:00.168175Z
EV-00000822;CT-000809;MAR-0003;click;sms;2026-03-11T17:12:10.104121Z
EV-00000699;CT-000147;MAR-0004;open;sms;2026-03-12T12:59:14.610164Z
EV-00000895;CT-000717;MAR-0011;bounce;sms;2026-04-03T15:50:15.695176Z
EV-00000763;CT-000723;MAR-0016;bounce;email;2026-03-20T14:03:18.688875Z
EV-00000927;CT-000037;MAR-0009;open;sms;2026-03-17T02:25:54.597382Z
EV-00000558;CT-000304;MAR-0013;open;email;2026-03-05T14:26:12.155107Z
EV-00000111;CT-000918;MAR-0014;open;sms;2026-03-07T18:41:42.590738Z
EV-00000830;CT-000101;MAR-0015;unsubscribe;sms;2026-04-03T10:11:28.197917Z
EV-00000332;CT-000062;MAR-0017;bounce;email;2026-03-04T04:27:30.452983Z
EV-00000574;CT-000233;MAR-0018;click;sms;2026-04-03T03:51:05.843847Z
EV-00000675;CT-000516;MAR-0012;complaint;sms;2026-03-07T23:51:39.057459Z
EV-00000398;CT-000461;MAR-0011;complaint;email;2026-03-17T09:14:49.150923Z
EV-00000491;CT-000711;MAR-0004;open;email;2026-03-14T21:33:18.495684Z
EV-00000632;CT-000505;MAR-0009;bounce;sms;2026-03-04T16:05:13.649561Z
EV-00000258;CT-000493;MAR-0013;bounce;sms;2026-03-16T04:06:46.644875Z
EV-00000147;CT-000688;MAR-0001;complaint;sms;2026-03-13T03:17:22.142724Z
EV-00000590;CT-000247;MAR-0015;bounce;email;2026-03-12T17:25:53.559634Z
EV-00000794;CT-000545;MAR-0015;bounce;sms;2026-03-05T09:34:06.599766Z
EV-00000579;CT-000059;MAR-0002;bounce;sms;2026-03-12T06:24:04.177702Z
EV-00000775;CT-000167;MAR-0018;open;email;2026-03-05T09:55:12.757225Z
EV-00000205;CT-000224;MAR-0017;open;email;2026-03-26T10:37:50.145238Z
EV-00000821;CT-000828;MAR-0001;click;sms;2026-03-21T16:00:11.551178Z
EV-00000727;CT-000162;MAR-0011;complaint;email;2026-03-29T20:37:18.159081Z
EV-00000926;CT-000012;MAR-0013;complaint;email;2026-03-20T14:04:17.585680Z
EV-00000435;CT-000802;MAR-0015;complaint;email;2026-03-26T21:33:20.335452Z
EV-00000008;CT-000744;MAR-0018;click;email;2026-03-31T20:49:46.819095Z
EV-00000045;CT-000518;MAR-0018;click;email;2026-03-07T01:19:05.059441Z
EV-00000098;CT-000736;MAR-0002;open;email;2026-03-16T09:35:42.552786Z
EV-00000038;CT-000181;MAR-0011;complaint;email;2026-03-08T13:44:41.420389Z
EV-00000367;CT-000326;MAR-0010;unsubscribe;email;2026-03-30T03:15:43.104419Z
EV-00000690;CT-000344;MAR-0011;complaint;email;2026-03-17T07:07:27.101823Z
EV-00000703;CT-000622;MAR-0008;unsubscribe;email;2026-03-24T22:35:56.487537Z
EV-00000875;CT-000319;MAR-0012;complaint;sms;2026-03-25T08:49:37.007791Z
EV-00000837;CT-000612;MAR-0017;bounce;email;2026-03-08T20:47:02.059239Z
EV-00000660;CT-000582;MAR-0016;open;email;2026-03-16T22:51:52.149100Z
EV-00000710;CT-000708;MAR-0011;unsubscribe;email;2026-03-28T02:12:05.444377Z
EV-00000358;CT-000794;MAR-0002;open;sms;2026-03-18T00:07:01.258456Z
EV-00000768;CT-000239;MAR-0002;unsubscribe;email;2026-03-12T03:05:14.845876Z
EV-00000065;CT-000064;MAR-0017;complaint;sms;2026-03-14T15:29:25.536879Z
EV-00000379;CT-000283;MAR-0005;bounce;email;2026-03-25T05:00:08.647014Z
EV-00000594;CT-000305;MAR-0010;unsubscribe;email;2026-03-16T18:30:11.034191Z
EV-00000293;CT-000180;MAR-0002;open;sms;2026-03-11T04:14:57.310574Z
EV-00000165;CT-000522;MAR-0017;complaint;sms;2026-03-13T21:36:04.737388Z
EV-00000248;CT-000207;MAR-0018;unsubscribe;sms;2026-03-10T08:54:39.436971Z
EV-00000711;CT-000732;MAR-0013;bounce;sms;2026-03-18T06:46:21.604856Z
EV-00000914;CT-000421;MAR-0015;click;sms;2026-03-12T10:55:40.540758Z
EV-00000263;CT-000668;MAR-0003;click;email;2026-03-06T06:08:31.263915Z
EV-00000599;CT-000852;MAR-0017;open;sms;2026-03-02T22:48:50.777645Z
EV-00000039;CT-000412;MAR-0007;bounce;email;2026-03-06T07:56:02.488051Z
EV-00000428;CT-000848;MAR-0015;open;sms;2026-03-09T10:34:15.243579Z
EV-00000017;CT-000490;MAR-0006;complaint;email;2026-03-03T23:43:46.126765Z
EV-00000128;CT-000097;MAR-0017;complaint;email;2026-04-02T14:32:54.566430Z
EV-00000182;CT-000013;MAR-0009;complaint;email;2026-03-23T05:11:54.403868Z
EV-00000824;CT-000586;MAR-0018;unsubscribe;sms;2026-03-25T06:11:58.452776Z
EV-00000557;CT-000763;MAR-0015;open;email;2026-03-31T00:55:36.088339Z
EV-00000010;CT-000165;MAR-0005;bounce;email;2026-03-14T09:05:18.585312Z
EV-00000450;CT-000305;MAR-0012;unsubscribe;email;2026-03-09T03:28:39.699449Z
EV-00000440;CT-000823;MAR-0017;complaint;email;2026-03-11T23:10:04.620136Z
EV-00000940;CT-000641;MAR-0003;click;sms;2026-03-15T11:50:59.009726Z
EV-00000283;CT-000116;MAR-0010;complaint;email;2026-03-10T01:11:15.209508Z
EV-00000083;CT-000078;MAR-0011;unsubscribe;email;2026-03-02T02:48:03.450591Z
EV-00000909;CT-000206;MAR-0007;bounce;sms;2026-04-01T17:06:33.305771Z
EV-00000478;CT-000025;MAR-0012;complaint;email;2026-03-29T00:36:28.478821Z
EV-00000733;CT-000253;MAR-0002;unsubscribe;sms;2026-03-17T13:03:04.904621Z
EV-00000169;CT-000326;MAR-0013;complaint;sms;2026-04-02T11:08:53.036154Z
EV-00000274;CT-000330;MAR-0010;bounce;email;2026-03-10T18:29:55.424735Z
EV-00000118;CT-000235;MAR-0002;click;sms;2026-03-19T00:11:30.139255Z
EV-00000052;CT-000602;MAR-0009;bounce;sms;2026-03-11T05:39:53.456545Z
EV-00000327;CT-000105;MAR-0014;bounce;email;2026-03-20T15:27:28.155574Z
EV-00000002;CT-000477;MAR-0004;complaint;email;2026-03-10T23:38:53.835587Z
EV-00000477;CT-000024;MAR-0008;unsubscribe;sms;2026-03-05T21:14:21.174991Z
EV-00000198;CT-000509;MAR-0007;open;sms;2026-03-11T16:45:15.024616Z
EV-00000849;CT-000844;MAR-0013;click;sms;2026-03-30T03:18:51.219797Z
EV-00000224;CT-000138;MAR-0018;unsubscribe;sms;2026-04-02T10:25:30.695207Z
EV-00000084;CT-000461;MAR-0008;open;email;2026-03-06T15:44:27.907671Z
EV-00000247;CT-000372;MAR-0001;open;sms;2026-03-03T01:48:48.863453Z
EV-00000124;CT-000072;MAR-0013;bounce;email;2026-03-23T13:45:59.952390Z
EV-00000936;CT-000564;MAR-0007;bounce;email;2026-03-05T13:56:38.138076Z
EV-00000611;CT-000109;MAR-0006;unsubscribe;email;2026-03-09T13:33:06.400027Z
EV-00000244;CT-000026;MAR-0006;unsubscribe;sms;2026-04-01T00:01:42.641946Z
EV-00000465;CT-000830;MAR-0001;click;email;2026-03-21T13:56:33.222480Z
EV-00000459;CT-000554;MAR-0011;unsubscribe;email;2026-04-02T04:23:10.094624Z
EV-00000878;CT-000052;MAR-0016;unsubscribe;email;2026-03-30T18:47:07.244708Z
EV-00000538;CT-000290;MAR-0008;bounce;sms;2026-03-30T02:44:37.672128Z
EV-00000593;CT-000229;MAR-0016;open;sms;2026-03-13T09:20:44.167003Z
EV-00000032;CT-000213;MAR-0010;complaint;sms;2026-03-11T01:54:52.104216Z
EV-00000918;CT-000276;MAR-0012;complaint;sms;2026-04-03T18:22:29.513394Z
EV-00000218;CT-000728;MAR-0005;click;email;2026-03-08T13:40:47.284810Z
EV-00000877;CT-000421;MAR-0007;open;email;2026-03-29T02:17:07.502397Z
EV-00000393;CT-000022;MAR-0009;complaint;email;2026-03-19T09:24:03.385947Z
EV-00000709;CT-000335;MAR-0006;bounce;email;2026-03-21T09:35:17.894347Z
EV-00000666;CT-000760;MAR-0010;click;sms;2026-03-10T03:03:38.961833Z
EV-00000431;CT-000602;MAR-0005;unsubscribe;sms;2026-03-05T14:13:55.668841Z
EV-00000649;CT-000186;MAR-0016;bounce;email;2026-03-20T08:21:07.782845Z
EV-00000467;CT-000403;MAR-0015;open;email;2026-03-14T01:45:23.091895Z
EV-00000365;CT-000188;MAR-0017;click;sms;2026-03-21T02:27:13.598367Z
EV-00000568;CT-000624;MAR-0006;complaint;email;2026-03-30T01:18:22.008757Z
EV-00000426;CT-000462;MAR-0009;open;sms;2026-03-05T08:42:01.101295Z
EV-00000846;CT-000581;MAR-0005;complaint;sms;2026-04-03T03:05:48.197760Z
EV-00000650;CT-000809;MAR-0017;bounce;sms;2026-03-19T14:15:32.317882Z
EV-00000348;CT-000255;MAR-0002;complaint;sms;2026-03-27T19:45:27.299956Z
EV-00000489;CT-000401;MAR-0011;unsubscribe;email;2026-04-01T22:33:25.775251Z
EV-00000056;CT-000283;MAR-0005;click;sms;2026-03-04T08:53:27.488139Z
EV-00000580;CT-000003;MAR-0016;unsubscribe;email;2026-03-15T15:55:20.008614Z
EV-00000011;CT-000172;MAR-0017;bounce;email;2026-03-19T00:08:41.000676Z
EV-00000508;CT-000696;MAR-0016;open;email;2026-03-27T11:55:10.687562Z
EV-00000109;CT-000438;MAR-0011;complaint;email;2026-03-14T02:58:08.408016Z
EV-00000091;CT-000454;MAR-0001;click;sms;2026-03-15T20:44:45.361841Z
EV-00000298;CT-000045;MAR-0003;unsubscribe;sms;2026-03-22T16:02:33.190560Z
EV-00000901;CT-000741;MAR-0011;complaint;email;2026-03-23T01:20:12.759392Z
EV-00000712;CT-000830;MAR-0007;complaint;sms;2026-03-19T11:21:29.513697Z
EV-00000677;CT-000895;MAR-0005;bounce;sms;2026-03-10T07:16:07.036205Z
EV-00000142;CT-000180;MAR-0015;complaint;sms;2026-04-03T01:53:48.730496Z
EV-00000443;CT-000067;MAR-0005;bounce;email;2026-03-15T07:23:07.560074Z
EV-00000179;CT-000651;MAR-0011;open;sms;2026-03-02T08:45:24.294524Z
EV-00000319;CT-000309;MAR-0001;unsubscribe;sms;2026-03-02T11:24:23.110082Z
EV-00000099;CT-000736;MAR-0001;click;email;2026-03-15T11:54:39.684159Z
EV-00000308;CT-000470;MAR-0012;bounce;email;2026-03-17T00:30:37.779887Z
EV-00000832;CT-000072;MAR-0017;unsubscribe;sms;2026-03-15T03:12:10.073823Z
EV-00000805;CT-000225;MAR-0010;bounce;sms;2026-03-21T05:39:29.847469Z
EV-00000315;CT-000826;MAR-0011;click;sms;2026-03-08T19:57:44.660168Z
EV-00000691;CT-000879;MAR-0009;complaint;email;2026-03-09T05:03:39.226956Z
EV-00000341;CT-000850;MAR-0014;unsubscribe;sms;2026-03-30T23:25:46.902511Z
EV-00000064;CT-000151;MAR-0012;complaint;sms;2026-03-19T12:39:23.753976Z
EV-00000457;CT-000864;MAR-0017;bounce;email;2026-03-04T18:46:01.664715Z
EV-00000313;CT-000413;MAR-0013;bounce;sms;2026-03-05T20:20:20.975389Z
EV-00000159;CT-000778;MAR-0007;complaint;email;2026-03-05T06:50:57.542034Z
EV-00000392;CT-000689;MAR-0012;click;email;2026-04-02T04:52:10.963779Z
EV-00000787;CT-000914;MAR-0007;open;sms;2026-03-16T00:43:37.460826Z
EV-00000554;CT-000115;MAR-0003;open;email;2026-03-21T08:27:29.528468Z
EV-00000515;CT-000230;MAR-0008;click;sms;2026-04-01T16:58:55.842316Z
EV-00000095;CT-000653;MAR-0016;complaint;email;2026-03-19T20:49:58.483097Z
EV-00000360;CT-000906;MAR-0005;click;email;2026-03-30T09:42:04.516751Z
EV-00000097;CT-000242;MAR-0009;bounce;email;2026-03-18T16:53:11.214384Z
EV-00000494;CT-000574;MAR-0017;click;email;2026-03-29T09:42:49.569969Z
EV-00000607;CT-000755;MAR-0013;open;sms;2026-03-07T08:46:49.236266Z
EV-00000582;CT-000588;MAR-0011;click;email;2026-03-04T21:15:38.273837Z
EV-00000887;CT-000629;MAR-0018;open;sms;2026-04-01T18:58:36.951511Z
EV-00000636;CT-000085;MAR-0015;complaint;email;2026-04-01T08:12:40.472116Z
EV-00000476;CT-000855;MAR-0002;click;sms;2026-03-24T12:23:49.782220Z
EV-00000802;CT-000205;MAR-0001;open;email;2026-03-22T13:18:21.511533Z
EV-00000555;CT-000285;MAR-0002;unsubscribe;sms;2026-03-07T16:22:32.515109Z
EV-00000898;CT-000211;MAR-0011;bounce;email;2026-03-25T13:38:44.498019Z
EV-00000509;CT-000810;MAR-0014;unsubscribe;sms;2026-03-07T10:06:27.786042Z
EV-00000757;CT-000631;MAR-0009;open;sms;2026-03-12T19:43:37.254332Z
EV-00000389;CT-000679;MAR-0008;complaint;email;2026-03-07T08:44:29.002885Z
EV-00000177;CT-000086;MAR-0007;bounce;email;2026-03-16T17:07:05.212163Z
EV-00000748;CT-000770;MAR-0004;open;email;2026-03-20T10:13:53.393011Z
EV-00000613;CT-000599;MAR-0002;click;sms;2026-04-04T22:42:49.708605Z
EV-00000414;CT-000041;MAR-0016;unsubscribe;sms;2026-03-03T11:56:14.745054Z
EV-00000679;CT-000344;MAR-0018;unsubscribe;sms;2026-03-28T20:32:41.524032Z
EV-00000042;CT-000909;MAR-0004;bounce;email;2026-03-15T08:08:36.074447Z
EV-00000018;CT-000687;MAR-0001;click;email;2026-03-15T06:41:30.431767Z
EV-00000556;CT-000767;MAR-0011;bounce;email;2026-03-13T21:17:05.164304Z
EV-00000396;CT-000269;MAR-0015;unsubscribe;sms;2026-03-04T16:16:37.633691Z
EV-00000861;CT-000646;MAR-0007;complaint;email;2026-03-25T12:08:24.275917Z
EV-00000447;CT-000532;MAR-0011;bounce;email;2026-03-27T03:50:48.337412Z
EV-00000437;CT-000224;MAR-0010;click;sms;2026-03-09T10:19:55.794590Z
EV-00000067;CT-000034;MAR-0014;unsubscribe;email;2026-03-09T07:42:31.950055Z
EV-00000074;CT-000047;MAR-0005;unsubscribe;email;2026-03-04T15:35:26.727622Z
EV-00000617;CT-000203;MAR-0017;complaint;sms;2026-03-09T18:26:33.477641Z
EV-00000129;CT-000702;MAR-0012;open;email;2026-03-25T17:29:40.135321Z
EV-00000043;CT-000365;MAR-0015;click;email;2026-03-14T07:45:59.661022Z
EV-00000270;CT-000113;MAR-0008;unsubscribe;email;2026-03-20T07:22:39.922560Z
EV-00000545;CT-000590;MAR-0003;bounce;sms;2026-03-09T20:51:43.757044Z
EV-00000684;CT-000689;MAR-0005;unsubscribe;email;2026-03-21T13:37:33.835522Z
EV-00000765;CT-000723;MAR-0016;click;email;2026-03-20T16:12:22.081753Z
EV-00000093;CT-000699;MAR-0012;complaint;sms;2026-03-21T15:59:05.171345Z
EV-00000848;CT-000568;MAR-0002;click;sms;2026-03-29T00:12:46.976719Z
EV-00000827;CT-000794;MAR-0006;bounce;sms;2026-03-03T07:28:15.404554Z
EV-00000331;CT-000918;MAR-0003;open;email;2026-03-05T04:57:42.962889Z
EV-00000320;CT-000073;MAR-0009;click;email;2026-03-26T01:49:29.324419Z
EV-00000175;CT-000908;MAR-0013;click;sms;2026-03-12T15:39:02.433640Z
EV-00000185;CT-000713;MAR-0001;bounce;sms;2026-03-20T22:59:59.878142Z
EV-00000307;CT-000546;MAR-0006;open;email;2026-03-05T17:36:03.991579Z
EV-00000598;CT-000016;MAR-0011;click;email;2026-03-05T09:14:12.006026Z
EV-00000682;CT-000132;MAR-0016;unsubscribe;email;2026-03-09T23:47:42.296310Z
EV-00000192;CT-000198;MAR-0007;click;sms;2026-03-01T17:43:06.048247Z
EV-00000397;CT-000201;MAR-0001;unsubscribe;sms;2026-03-17T01:22:12.299736Z
EV-00000187;CT-000331;MAR-0018;open;email;2026-04-01T13:08:35.995979Z
EV-00000807;CT-000905;MAR-0002;click;email;2026-04-03T12:53:53.155651Z
EV-00000090;CT-000652;MAR-0012;open;sms;2026-03-31T17:27:03.339194Z
EV-00000127;CT-000257;MAR-0016;unsubscribe;email;2026-03-28T16:44:06.964729Z
EV-00000323;CT-000738;MAR-0009;click;sms;2026-03-15T14:44:55.376427Z
EV-00000342;CT-000382;MAR-0008;complaint;sms;2026-03-27T02:27:03.520672Z
EV-00000249;CT-000884;MAR-0010;bounce;sms;2026-03-02T19:01:29.459250Z
EV-00000013;CT-000447;MAR-0017;bounce;sms;2026-03-28T13:40:40.771955Z
EV-00000791;CT-000108;MAR-0014;unsubscribe;sms;2026-03-26T10:11:09.912809Z
EV-00000253;CT-000611;MAR-0014;bounce;sms;2026-03-31T09:54:31.405842Z
EV-00000497;CT-000734;MAR-0003;open;sms;2026-03-19T16:31:21.856575Z
EV-00000678;CT-000876;MAR-0011;complaint;email;2026-03-14T17:09:15.878658Z
EV-00000286;CT-000387;MAR-0003;complaint;email;2026-03-25T10:50:41.581817Z
EV-00000066;CT-000051;MAR-0001;unsubscribe;email;2026-03-13T23:04:39.213594Z
EV-00000446;CT-000227;MAR-0007;bounce;sms;2026-04-03T11:59:40.101429Z
EV-00000804;CT-000517;MAR-0006;click;email;2026-03-17T06:04:40.034566Z
EV-00000907;CT-000660;MAR-0006;open;sms;2026-03-07T00:57:27.350066Z
EV-00000281;CT-000065;MAR-0014;unsubscribe;sms;2026-03-15T21:33:20.681346Z
EV-00000732;CT-000639;MAR-0016;click;sms;2026-03-15T19:10:41.778657Z
EV-00000687;CT-000691;MAR-0007;bounce;sms;2026-04-03T00:20:59.536631Z
EV-00000069;CT-000238;MAR-0010;open;sms;2026-03-31T02:39:27.735923Z
EV-00000003;CT-000791;MAR-0015;complaint;email;2026-03-28T07:41:53.520279Z
EV-00000931;CT-000259;MAR-0005;complaint;sms;2026-03-17T19:52:39.671074Z
EV-00000273;CT-000672;MAR-0003;complaint;email;2026-03-14T22:55:51.765063Z
EV-00000145;CT-000661;MAR-0006;open;sms;2026-03-05T16:39:51.949607Z
EV-00000381;CT-000705;MAR-0005;click;email;2026-03-14T18:13:07.000992Z
EV-00000257;CT-000808;MAR-0002;open;email;2026-03-11T18:19:44.260163Z
EV-00000302;CT-000852;MAR-0016;bounce;sms;2026-04-04T18:52:25.030408Z
EV-00000717;CT-000559;MAR-0012;open;sms;2026-03-08T20:51:49.601567Z
EV-00000068;CT-000199;MAR-0009;unsubscribe;email;2026-03-09T22:09:26.713368Z
EV-00000816;CT-000553;MAR-0005;bounce;email;2026-03-15T21:31:19.253413Z
EV-00000444;CT-000892;MAR-0014;open;sms;2026-03-27T17:34:50.712216Z
EV-00000012;CT-000128;MAR-0008;click;email;2026-03-19T19:28:12.216450Z
EV-00000103;CT-000415;MAR-0008;unsubscribe;sms;2026-04-05T00:27:18.471632Z
EV-00000752;CT-000664;MAR-0003;open;email;2026-03-31T01:40:25.019584Z
EV-00000139;CT-000100;MAR-0008;bounce;sms;2026-03-01T13:47:06.727992Z
EV-00000572;CT-000638;MAR-0013;bounce;email;2026-03-11T01:45:48.389182Z
EV-00000143;CT-000404;MAR-0006;unsubscribe;email;2026-03-02T07:39:53.290685Z
EV-00000939;CT-000742;MAR-0015;complaint;email;2026-03-11T13:07:36.622861Z
EV-00000589;CT-000630;MAR-0012;bounce;email;2026-04-03T18:39:15.744605Z
EV-00000153;CT-000006;MAR-0006;complaint;email;2026-03-17T12:12:23.697007Z
EV-00000772;CT-000142;MAR-0011;open;email;2026-03-16T14:36:59.512374Z
EV-00000278;CT-000215;MAR-0003;unsubscribe;sms;2026-03-10T13:46:48.603273Z
EV-00000530;CT-000055;MAR-0007;complaint;email;2026-04-01T05:30:52.074112Z
EV-00000783;CT-000577;MAR-0002;complaint;email;2026-03-24T02:42:11.932797Z
EV-00000670;CT-000692;MAR-0012;complaint;email;2026-03-12T15:16:36.272158Z
EV-00000795;CT-000610;MAR-0014;click;sms;2026-03-19T00:24:42.782147Z
EV-00000716;CT-000867;MAR-0001;unsubscribe;sms;2026-03-27T14:07:27.259468Z
EV-00000206;CT-000334;MAR-0009;open;sms;2026-03-30T16:38:12.937761Z
EV-00000385;CT-000656;MAR-0006;unsubscribe;sms;2026-03-16T13:29:34.810924Z
EV-00000586;CT-000498;MAR-0005;click;email;2026-03-07T22:05:14.658472Z
EV-00000648;CT-000865;MAR-0018;bounce;email;2026-03-05T12:37:01.692891Z
EV-00000889;CT-000741;MAR-0005;bounce;email;2026-03-05T12:36:48.365688Z
EV-00000285;CT-000136;MAR-0014;complaint;sms;2026-03-16T20:39:49.527156Z
EV-00000788;CT-000025;MAR-0017;unsubscribe;email;2026-04-03T21:42:59.250912Z
EV-00000512;CT-000182;MAR-0010;unsubscribe;sms;2026-03-04T10:42:56.443611Z
EV-00000034;CT-000203;MAR-0015;unsubscribe;sms;2026-03-26T00:05:39.910699Z
EV-00000564;CT-000632;MAR-0010;open;email;2026-04-01T05:40:01.898215Z
EV-00000300;CT-000573;MAR-0006;open;sms;2026-03-26T04:16:28.749716Z
EV-00000616;CT-000140;MAR-0003;complaint;email;2026-03-03T02:58:25.517819Z
EV-00000305;CT-000125;MAR-0007;open;email;2026-03-29T22:19:09.605356Z
EV-00000615;CT-000583;MAR-0010;click;email;2026-03-12T09:08:15.164244Z
EV-00000419;CT-000716;MAR-0013;unsubscribe;email;2026-03-13T08:05:39.173658Z
EV-00000029;CT-000720;MAR-0007;click;sms;2026-04-01T01:36:46.040224Z
EV-00000448;CT-000132;MAR-0009;click;email;2026-03-31T14:33:49.151060Z
