event_id,external_contact_id,campaign_external_id,event_type,channel,occurred_at_utc
EV-00022013,CT-011209,KAR-0018,open,email,2026-03-01T22:53:49.975334Z
EV-00030315,CT-008363,KAR-0015,open,sms,2026-03-22T20:49:47.415770Z
EV-00037194,CT-003106,KAR-0007,bounce,email,2026-03-25T08:38:51.166785Z
EV-00015865,CT-011221,KAR-0017,unsubscribe,email,2026-03-22T14:53:58.145053Z
EV-00062629,CT-005116,KAR-0006,complaint,sms,2026-03-31T06:46:54.408530Z
EV-00062728,CT-005335,KAR-0010,click,email,2026-03-19T03:10:38.222862Z
EV-00046799,CT-012363,KAR-0010,complaint,sms,2026-03-05T05:24:32.217766Z
EV-00024239,CT-001845,KAR-0018,bounce,sms,2026-03-22T14:01:12.666798Z
EV-00018368,CT-012116,KAR-0001,unsubscribe,sms,2026-03-12T16:09:22.499107Z
EV-00053815,CT-001872,KAR-0009,complaint,sms,2026-03-19T23:05:00.891104Z
EV-00025960,CT-003616,KAR-0012,bounce,sms,2026-03-18T17:25:11.569632Z
EV-00000644,CT-010944,KAR-0001,complaint,email,2026-04-04T15:04:34.327334Z
EV-00004246,CT-003418,KAR-0013,open,sms,2026-03-28T15:51:31.591806Z
EV-00005026,CT-010815,KAR-0011,unsubscribe,sms,2026-03-01T19:26:28.677562Z
EV-00068926,CT-004253,KAR-0007,click,email,2026-04-04T20:02:49.233527Z
EV-00035736,CT-007244,KAR-0016,unsubscribe,email,2026-03-30T04:43:48.775040Z
EV-00064347,CT-009550,KAR-0015,open,email,2026-03-31T17:32:14.176525Z
EV-00036114,CT-009500,KAR-0010,click,email,2026-03-30T10:34:35.219555Z
EV-00013705,CT-002192,KAR-0012,open,email,2026-04-02T19:31:23.502389Z
EV-00047073,CT-011620,KAR-0017,complaint,email,2026-03-25T16:52:55.934246Z
EV-00014778,CT-000359,KAR-0013,open,sms,2026-03-19T12:51:40.196976Z
EV-00055647,CT-006085,KAR-0007,click,sms,2026-03-20T21:11:21.128809Z
EV-00064456,CT-004614,KAR-0006,click,email,2026-03-23T09:08:02.749140Z
EV-00051923,CT-006383,KAR-0005,click,email,2026-03-14T16:10:30.488460Z
EV-00029081,CT-007372,KAR-0007,complaint,sms,2026-03-30T05:03:33.847193Z
EV-00040772,CT-000259,KAR-0006,open,email,2026-03-12T10:14:57.690863Z
EV-00042913,CT-006210,KAR-0010,unsubscribe,email,2026-03-15T22:51:54.062538Z
EV-00060527,CT-007509,KAR-0004,unsubscribe,email,2026-03-30T23:40:23.528782Z
EV-00043666,CT-006521,KAR-0001,click,email,2026-03-04T14:55:09.212860Z
EV-00013509,CT-002420,KAR-0010,unsubscribe,email,2026-03-29T15:26:49.739077Z
EV-00019366,CT-011244,KAR-0018,open,sms,2026-03-11T22:41:36.838818Z
EV-00015540,CT-004024,KAR-0002,open,email,2026-03-01T21:21:43.526204Z
EV-00047969,CT-001690,KAR-0008,unsubscribe,email,2026-04-01T03:50:45.172698Z
EV-00046885,CT-000961,KAR-0003,unsubscribe,email,2026-03-17T04:00:45.563477Z
EV-00056238,CT-006616,KAR-0004,open,email,2026-04-02T21:57:24.612315Z
EV-00026343,CT-005493,KAR-0002,complaint,email,2026-03-20T05:07:20.577613Z
EV-00020689,CT-003691,KAR-0017,complaint,email,2026-03-14T03:44:24.528712Z
EV-00059615,CT-004226,KAR-0008,click,sms,2026-03-21T14:01:19.913796Z
EV-00049600,CT-004160,KAR-0014,bounce,sms,2026-03-16T01:46:35.012971Z
EV-00038620,CT-002317,KAR-0005,complaint,email,2026-03-10T19:26:33.339169Z
EV-00047691,CT-008484,KAR-0011,open,sms,2026-03-17T06:33:25.572706Z
EV-00000291,CT-004731,KAR-0004,unsubscribe,email,2026-03-30T20:56:59.684370Z
EV-00066269,CT-005069,KAR-0017,open,sms,2026-03-16T07:31:57.504414Z
EV-00003370,CT-004998,KAR-0002,click,email,2026-03-06T14:10:28.023089Z
EV-00010852,CT-010870,KAR-0004,click,sms,2026-04-02T13:51:31.219698Z
EV-00009151,CT-003060,KAR-0017,complaint,sms,2026-03-16T22:34:56.249367Z
EV-00060079,CT-000809,KAR-0002,open,sms,2026-03-25T23:48:55.844336Z
EV-00028185,CT-012329,KAR-0016,complaint,sms,2026-03-29T21:08:49.208724Z
EV-00053158,CT-009634,KAR-0006,click,email,2026-03-11T20:27:44.105597Z
EV-00065806,CT-008340,KAR-0013,click,sms,2026-03-11T09:53:32.108214Z
EV-00057144,CT-002053,KAR-0009,open,email,2026-03-19T06:00:28.035385Z
EV-00046370,CT-006046,KAR-0018,click,sms,2026-03-10T05:55:47.987763Z
EV-00026355,CT-007116,KAR-0017,click,sms,2026-03-19T10:03:05.065950Z
EV-00068545,CT-011455,KAR-0007,unsubscribe,sms,2026-03-16T07:57:10.027727Z
EV-00067192,CT-007692,KAR-0011,click,sms,2026-03-18T19:09:01.358820Z
EV-00034555,CT-000638,KAR-0003,click,sms,2026-03-12T08:35:54.435101Z
EV-00026417,CT-003880,KAR-0006,unsubscribe,sms,2026-04-04T07:38:45.865794Z
EV-00057325,CT-005163,KAR-0017,open,sms,2026-04-01T08:18:07.817234Z
EV-00020122,CT-009244,KAR-0011,open,email,2026-03-11T20:47:27.374014Z
EV-00037613,CT-001458,KAR-0018,click,sms,2026-03-18T15:48:56.352492Z
EV-00003316,CT-008899,KAR-0015,open,sms,2026-03-22T15:29:29.621571Z
EV-00049712,CT-004902,KAR-0010,open,sms,2026-03-21T04:52:47.293244Z
EV-00025657,CT-006340,KAR-0005,bounce,email,2026-03-02T10:40:52.866137Z
EV-00034982,CT-010060,KAR-0004,open,sms,2026-03-31T20:22:52.915356Z
EV-00013643,CT-007933,KAR-0011,complaint,sms,2026-03-10T12:57:37.635172Z
EV-00042131,CT-008241,KAR-0018,open,sms,2026-03-16T02:53:03.598076Z
EV-00065264,CT-008316,KAR-0015,bounce,email,2026-03-15T16:20:46.577767Z
EV-00036729,CT-007458,KAR-0003,complaint,sms,2026-03-12T09:04:04.254582Z
EV-00063579,CT-010955,KAR-0003,unsubscribe,email,2026-03-29T02:30:34.318716Z
EV-00019372,CT-002317,KAR-0010,bounce,email,2026-03-06T00:04:50.008837Z
EV-00039226,CT-001592,KAR-0006,bounce,sms,2026-03-30T15:17:38.467568Z
EV-00023378,CT-007616,KAR-0011,open,email,2026-03-25T12:23:42.346346Z
EV-00021446,CT-001670,KAR-0009,click,email,2026-03-04T20:04:18.562114Z
EV-00045496,CT-007626,KAR-0006,bounce,sms,2026-03-20T12:47:24.839181Z
EV-00027348,CT-007853,KAR-0005,bounce,sms,2026-03-30T06:06:09.628586Z
EV-00013898,CT-011674,KAR-0003,complaint,sms,2026-03-08T14:35:03.880196Z
EV-00040588,CT-007142,KAR-0003,unsubscribe,sms,2026-03-08T01:30:35.770896Z
EV-00002576,CT-005048,KAR-0011,click,email,2026-04-01T04:36:08.139930Z
EV-00001027,CT-004712,KAR-0014,open,email,2026-03-30T13:24:47.863467Z
EV-00065696,CT-007867,KAR-0016,unsubscribe,email,2026-03-26T10:35:21.095374Z
EV-00026824,CT-007814,KAR-0016,bounce,sms,2026-03-05T10:42:54.213602Z
EV-00015204,CT-000509,KAR-0002,unsubscribe,email,2026-03-03T02:31:43.062117Z
EV-00022005,CT-012303,KAR-0015,click,sms,2026-03-28T16:44:52.532696Z
EV-00002880,CT-012043,KAR-0016,unsubscribe,email,2026-03-02T22:37:47.539087Z
EV-00064358,CT-007428,KAR-0003,click,email,2026-03-24T08:19:05.343159Z
EV-00064875,CT-010254,KAR-0011,click,email,2026-03-07T12:57:49.773722Z
EV-00045709,CT-002724,KAR-0012,click,email,2026-03-03T11:11:39.356528Z
EV-00032035,CT-003428,KAR-0015,open,email,2026-03-26T03:11:51.274779Z
EV-00014372,CT-000291,KAR-0010,unsubscribe,email,2026-03-24T16:35:36.300226Z
EV-00003923,CT-005241,KAR-0018,bounce,email,2026-03-26T21:48:56.487317Z
EV-00036534,CT-009131,KAR-0018,click,sms,2026-03-09T03:51:30.015403Z
EV-00039991,CT-008394,KAR-0002,open,sms,2026-03-29T07:18:59.031582Z
EV-00001415,CT-002017,KAR-0004,bounce,sms,2026-03-10T10:14:34.048629Z
EV-00014022,CT-000901,KAR-0014,complaint,sms,2026-04-04T12:07:17.882459Z
EV-00002386,CT-004905,KAR-0002,complaint,sms,2026-03-18T14:01:46.572819Z
EV-00056691,CT-007889,KAR-0004,bounce,sms,2026-03-16T18:26:16.968996Z
EV-00062857,CT-010806,KAR-0011,bounce,email,2026-03-29T20:01:16.101047Z
EV-00030154,CT-007456,KAR-0010,complaint,sms,2026-03-16T01:22:43.192556Z
EV-00038779,CT-002019,KAR-0015,bounce,email,2026-03-29T17:14:33.781029Z
EV-00033882,CT-011920,KAR-0005,click,email,2026-03-04T19:37:59.506105Z
EV-00004027,CT-011235,KAR-0017,bounce,email,2026-03-21T08:02:21.977804Z
EV-00017962,CT-000486,KAR-0014,bounce,sms,2026-03-18T23:04:33.491132Z
EV-00012825,CT-002484,KAR-0004,unsubscribe,sms,2026-04-01T20:54:53.266150Z
EV-00045215,CT-012290,KAR-0006,unsubscribe,email,2026-03-08T08:21:11.811292Z
EV-00020897,CT-000986,KAR-0007,bounce,sms,2026-03-10T03:45:28.111111Z
EV-00026898,CT-001853,KAR-0010,bounce,email,2026-03-21T08:40:22.659246Z
EV-00001749,CT-001575,KAR-0009,open,sms,2026-03-23T12:13:03.853789Z
EV-00035754,CT-002598,KAR-0009,open,email,2026-04-02T12:34:41.350867Z
EV-00058068,CT-003400,KAR-0003,complaint,email,2026-03-13T00:06:45.767826Z
EV-00019747,CT-004462,KAR-0014,click,email,2026-03-26T20:25:20.710316Z
EV-00042738,CT-012132,KAR-0008,open,email,2026-03-05T18:24:12.411628Z
EV-00015016,CT-008730,KAR-0008,bounce,sms,2026-03-25T04:27:40.981489Z
EV-00030271,CT-010703,KAR-0008,complaint,sms,2026-03-02T18:37:31.319166Z
EV-00040982,CT-004984,KAR-0005,bounce,email,2026-03-02T03:54:38.225021Z
EV-00063496,CT-007201,KAR-0001,complaint,sms,2026-03-12T05:38:17.653723Z
EV-00059478,CT-004702,KAR-0007,unsubscribe,email,2026-03-22T11:48:08.548339Z
EV-00030089,CT-002574,KAR-0010,bounce,sms,2026-03-29T01:06:56.792546Z
EV-00003317,CT-009572,KAR-0013,complaint,sms,2026-03-31T08:17:31.617984Z
EV-00043863,CT-004027,KAR-0005,bounce,email,2026-03-26T18:13:09.238344Z
EV-00042063,CT-002424,KAR-0012,open,email,2026-03-19T20:04:59.147852Z
EV-00032463,CT-001810,KAR-0012,complaint,email,2026-03-25T17:30:48.116725Z
EV-00058531,CT-006705,KAR-0009,bounce,email,2026-03-01T15:36:08.629358Z
EV-00011430,CT-006314,KAR-0009,unsubscribe,email,2026-03-07T09:41:35.951978Z
EV-00056508,CT-004512,KAR-0008,unsubscribe,email,2026-03-03T04:39:35.800345Z
EV-00033163,CT-011387,KAR-0013,unsubscribe,sms,2026-03-24T19:56:58.034316Z
EV-00010210,CT-002558,KAR-0018,complaint,sms,2026-04-03T03:26:09.550165Z
EV-00044443,CT-005953,KAR-0015,bounce,sms,2026-03-31T08:37:27.215026Z
EV-00062862,CT-008293,KAR-0017,bounce,sms,2026-03-23T15:36:51.598476Z
EV-00002803,CT-001779,KAR-0009,complaint,sms,2026-03-06T07:46:59.091473Z
EV-00060020,CT-008188,KAR-0008,open,email,2026-03-25T05:46:34.544607Z
EV-00030296,CT-006155,KAR-0009,bounce,sms,2026-03-09T08:16:57.340741Z
EV-00008699,CT-000162,KAR-0018,complaint,sms,2026-04-01T19:01:36.655078Z
EV-00064403,CT-010935,KAR-0013,bounce,sms,2026-04-01T20:31:35.980230Z
EV-00043574,CT-001593,KAR-0017,complaint,sms,2026-03-22T08:49:46.825460Z
EV-00005171,CT-011979,KAR-0018,click,email,2026-03-25T13:06:38.629079Z
EV-00061784,CT-004693,KAR-0016,open,sms,2026-03-29T16:19:59.825336Z
EV-00061958,CT-003683,KAR-0008,click,email,2026-03-24T14:22:34.346132Z
EV-00059692,CT-005025,KAR-0011,complaint,sms,2026-04-02T23:52:06.129269Z
EV-00009697,CT-010800,KAR-0007,bounce,sms,2026-03-22T03:18:26.071106Z
EV-00042009,CT-011193,KAR-0007,unsubscribe,sms,2026-03-20T10:03:36.473309Z
EV-00028971,CT-003321,KAR-0004,unsubscribe,email,2026-03-03T03:54:52.518252Z
EV-00020137,CT-002691,KAR-0003,complaint,email,2026-03-16T18:40:51.493618Z
EV-00053013,CT-004030,KAR-0014,open,email,2026-03-17T06:53:04.932147Z
EV-00067222,CT-005075,KAR-0018,unsubscribe,sms,2026-04-03T10:12:11.306312Z
EV-00013067,CT-005856,KAR-0007,bounce,sms,2026-03-22T17:04:41.003860Z
EV-00014121,CT-003040,KAR-0009,bounce,email,2026-03-02T06:11:42.327810Z
EV-00009637,CT-006141,KAR-0013,click,sms,2026-03-06T01:58:43.039652Z
EV-00021666,CT-004689,KAR-0012,open,email,2026-03-26T16:48:06.313153Z
EV-00062739,CT-005719,KAR-0001,open,sms,2026-03-13T03:41:13.380741Z
EV-00057426,CT-010133,KAR-0012,click,sms,2026-03-04T05:13:04.427648Z
EV-00064521,CT-011569,KAR-0005,complaint,sms,2026-03-06T20:26:20.979879Z
EV-00034359,CT-005653,KAR-0008,bounce,sms,2026-04-02T16:38:50.516234Z
EV-00049296,CT-012372,KAR-0005,bounce,sms,2026-03-14T05:00:45.102017Z
EV-00054829,CT-002569,KAR-0006,click,sms,2026-03-28T06:27:59.032413Z
EV-00035566,CT-003535,KAR-0018,unsubscribe,email,2026-03-03T12:58:40.441523Z
EV-00054362,CT-006517,KAR-0014,bounce,sms,2026-03-03T06:36:57.359798Z
EV-00041291,CT-012100,KAR-0002,click,sms,2026-03-03T23:21:32.868510Z
EV-00054192,CT-009149,KAR-0009,bounce,email,2026-03-08T02:27:29.696931Z
EV-00051236,CT-009963,KAR-0006,click,sms,2026-03-20T15:51:54.532554Z
EV-00000340,CT-005919,KAR-0009,open,email,2026-03-18T12:23:56.704405Z
EV-00034330,CT-010854,KAR-0003,open,sms,2026-04-04T03:57:53.415113Z
EV-00054660,CT-002301,KAR-0015,click,sms,2026-03-31T08:46:04.109770Z
EV-00020553,CT-006150,KAR-0015,click,email,2026-03-20T16:38:53.932808Z
EV-00019872,CT-011354,KAR-0004,unsubscribe,sms,2026-03-03T09:30:42.480676Z
EV-00022239,CT-003681,KAR-0006,bounce,sms,2026-03-19T03:19:20.990919Z
EV-00064176,CT-001041,KAR-0001,open,sms,2026-03-27T06:40:31.868134Z
EV-00017233,CT-006460,KAR-0015,complaint,email,2026-04-04T11:40:28.465489Z
EV-00049201,CT-001322,KAR-0009,complaint,sms,2026-03-04T17:25:38.030882Z
EV-00050593,CT-010864,KAR-0008,complaint,email,2026-03-21T05:20:17.539145Z
EV-00023514,CT-003857,KAR-0005,click,email,2026-03-26T15:53:21.370464Z
EV-00009229,CT-002289,KAR-0012,bounce,sms,2026-03-03T04:17:53.095832Z
EV-00030349,CT-010913,KAR-0009,click,email,2026-03-15T14:13:39.364389Z
EV-00017910,CT-000604,KAR-0005,unsubscribe,sms,2026-03-09T14:22:25.445767Z
EV-00066544,CT-010467,KAR-0004,complaint,sms,2026-03-10T01:19:00.138842Z
EV-00042343,CT-001993,KAR-0016,bounce,email,2026-03-01T19:05:53.876967Z
EV-00048188,CT-004654,KAR-0005,open,email,2026-03-31T01:17:54.819402Z
EV-00004894,CT-001573,KAR-0011,open,email,2026-03-04T06:35:43.522963Z
EV-00020463,CT-001117,KAR-0015,open,sms,2026-03-24T11:48:00.794578Z
EV-00003661,CT-002378,KAR-0012,complaint,email,2026-04-01T06:03:36.877438Z
EV-00027178,CT-003099,KAR-0002,bounce,sms,2026-03-29T15:09:20.767526Z
EV-00064639,CT-005646,KAR-0008,click,email,2026-03-26T17:06:10.622213Z
EV-00005218,CT-004137,KAR-0014,unsubscribe,email,2026-03-10T14:57:53.104468Z
EV-00035158,CT-005679,KAR-0007,click,email,2026-04-03T21:47:02.150029Z
EV-00034056,CT-008383,KAR-0004,unsubscribe,sms,2026-03-10T10:54:34.329060Z
EV-00014926,CT-002843,KAR-0015,unsubscribe,email,2026-03-10T01:54:31.890501Z
EV-00046729,CT-002876,KAR-0014,open,email,2026-03-08T06:59:04.264162Z
EV-00060832,CT-007012,KAR-0005,bounce,sms,2026-03-07T07:44:23.947785Z
EV-00027228,CT-009726,KAR-0004,unsubscribe,email,2026-03-09T23:35:14.100506Z
EV-00057668,CT-000575,KAR-0002,complaint,email,2026-03-24T00:14:24.845962Z
EV-00050730,CT-002606,KAR-0003,unsubscribe,email,2026-03-06T19:38:31.463022Z
EV-00063017,CT-000185,KAR-0009,unsubscribe,sms,2026-03-05T21:23:39.955396Z
EV-00032708,CT-002228,KAR-0008,click,sms,2026-03-28T18:47:23.592233Z
EV-00046931,CT-009386,KAR-0002,bounce,email,2026-03-27T12:26:19.886103Z
EV-00053889,CT-006465,KAR-0011,complaint,email,2026-03-26T03:53:21.396334Z
EV-00017882,CT-001451,KAR-0002,unsubscribe,sms,2026-03-17T17:27:25.793873Z
EV-00058732,CT-011303,KAR-0005,bounce,sms,2026-04-02T14:49:22.154295Z
EV-00011147,CT-010519,KAR-0004,open,sms,2026-03-20T14:20:01.248183Z
EV-00002433,CT-008913,KAR-0008,unsubscribe,sms,2026-03-21T13:17:44.682068Z
EV-00063670,CT-000364,KAR-0012,click,sms,2026-03-22T08:24:08.815486Z
EV-00007112,CT-012304,KAR-0010,bounce,email,2026-03-08T04:35:17.580066Z
EV-00054558,CT-001768,KAR-0001,click,sms,2026-04-03T02:55:03.793960Z
EV-00068164,CT-001740,KAR-0015,click,sms,2026-03-07T09:24:22.783107Z
EV-00014141,CT-005717,KAR-0015,click,sms,2026-03-24T00:23:22.281116Z
EV-00019886,CT-003610,KAR-0007,click,email,2026-03-08T10:22:01.596224Z
EV-00020377,CT-011246,KAR-0012,click,email,2026-03-13T06:31:29.218797Z
EV-00061954,CT-008956,KAR-0012,open,email,2026-03-22T12:59:21.205512Z
EV-00042732,CT-012094,KAR-0012,unsubscribe,email,2026-03-29T07:12:02.331706Z
EV-00067462,CT-002761,KAR-0009,click,email,2026-03-31T06:19:08.971649Z
EV-00055392,CT-005450,KAR-0004,unsubscribe,email,2026-03-31T23:17:31.839616Z
EV-00034582,CT-002135,KAR-0006,complaint,sms,2026-03-01T14:51:07.741204Z
EV-00049167,CT-006064,KAR-0018,unsubscribe,sms,2026-03-08T08:45:22.823260Z
EV-00015678,CT-006047,KAR-0010,bounce,sms,2026-04-02T08:19:15.424379Z
EV-00054969,CT-002153,KAR-0004,click,email,2026-03-11T13:34:17.199590Z
EV-00022009,CT-009417,KAR-0009,click,email,2026-03-02T08:12:30.603816Z
EV-00060458,CT-002216,KAR-0012,open,sms,2026-03-05T15:23:46.957379Z
EV-00061738,CT-008022,KAR-0006,click,sms,2026-03-07T08:18:22.435357Z
EV-00004781,CT-001833,KAR-0007,unsubscribe,sms,2026-03-01T20:04:45.261167Z
EV-00032485,CT-001109,KAR-0009,unsubscribe,sms,2026-03-02T11:54:36.806606Z
EV-00002751,CT-007805,KAR-0011,open,sms,2026-03-12T14:30:51.614959Z
EV-00066440,CT-004604,KAR-0001,unsubscribe,sms,2026-03-26T07:55:54.754019Z
EV-00003718,CT-005839,KAR-0002,bounce,sms,2026-03-27T17:55:01.967526Z
EV-00030513,CT-003937,KAR-0009,complaint,email,2026-03-15T22:30:32.044351Z
EV-00035597,CT-001845,KAR-0009,click,sms,2026-03-30T14:01:02.677349Z
EV-00006937,CT-011186,KAR-0014,complaint,sms,2026-03-31T03:13:27.040844Z
EV-00060923,CT-008539,KAR-0007,open,email,2026-03-29T21:28:50.188316Z
EV-00067906,CT-001334,KAR-0004,click,sms,2026-03-26T17:53:06.138836Z
EV-00062846,CT-009696,KAR-0017,unsubscribe,email,2026-03-30T13:01:11.328072Z
EV-00022756,CT-002034,KAR-0013,bounce,email,2026-03-10T10:12:06.445315Z
EV-00021406,CT-006886,KAR-0005,complaint,sms,2026-03-09T11:51:07.450775Z
EV-00052233,CT-002255,KAR-0010,complaint,email,2026-03-30T23:56:45.688795Z
EV-00028117,CT-010248,KAR-0014,complaint,email,2026-03-01T21:37:08.251747Z
EV-00067120,CT-009638,KAR-0017,click,email,2026-03-16T21:35:49.380064Z
EV-00041051,CT-011007,KAR-0014,bounce,email,2026-03-26T13:31:13.353208Z
EV-00050755,CT-005662,KAR-0017,complaint,sms,2026-03-15T02:16:46.035184Z
EV-00007392,CT-000487,KAR-0015,bounce,sms,2026-04-01T06:22:31.873872Z
EV-00026766,CT-008643,KAR-0013,bounce,email,2026-03-06T07:55:11.626635Z
EV-00058456,CT-002876,KAR-0007,click,sms,2026-03-28T22:16:48.170726Z
EV-00037543,CT-011568,KAR-0013,click,sms,2026-03-30T13:52:38.146515Z
EV-00038824,CT-004084,KAR-0006,complaint,sms,2026-04-03T04:01:36.531772Z
EV-00068537,CT-010767,KAR-0007,unsubscribe,email,2026-04-02T23:32:36.746479Z
EV-00032947,CT-003158,KAR-0001,complaint,email,2026-03-19T03:09:49.493909Z
EV-00004862,CT-011301,KAR-0013,click,email,2026-03-29T06:10:27.743477Z
EV-00008506,CT-009045,KAR-0010,bounce,sms,2026-03-03T08:39:56.216199Z
EV-00019468,CT-005315,KAR-0003,unsubscribe,email,2026-04-04T04:06:10.993018Z
EV-00063115,CT-010017,KAR-0006,open,sms,2026-03-07T17:29:22.605561Z
EV-00030554,CT-009111,KAR-0014,click,email,2026-03-02T03:29:40.379492Z
EV-00036383,CT-010469,KAR-0004,unsubscribe,sms,2026-03-20T23:16:39.866877Z
EV-00014760,CT-005129,KAR-0003,complaint,sms,2026-04-03T08:59:47.194953Z
EV-00045938,CT-000853,KAR-0001,unsubscribe,email,2026-03-26T05:17:56.423738Z
EV-00013698,CT-011059,KAR-0005,click,sms,2026-04-04T06:10:16.792678Z
EV-00066399,CT-000259,KAR-0008,complaint,email,2026-03-12T12:11:24.991801Z
EV-00038493,CT-008163,KAR-0010,bounce,email,2026-03-31T18:47:43.047338Z
EV-00061052,CT-003466,KAR-0004,unsubscribe,email,2026-03-28T21:28:18.273523Z
EV-00020049,CT-000938,KAR-0005,open,email,2026-03-22T06:47:10.278369Z
EV-00050563,CT-007615,KAR-0017,unsubscribe,sms,2026-03-30T05:37:40.993905Z
EV-00034851,CT-004675,KAR-0005,complaint,email,2026-03-17T23:11:05.854221Z
EV-00000855,CT-011486,KAR-0013,open,email,2026-04-01T15:02:01.821809Z
EV-00059568,CT-009357,KAR-0002,click,email,2026-03-05T14:18:08.161798Z
EV-00025518,CT-000023,KAR-0015,click,email,2026-03-31T00:35:04.437127Z
EV-00022212,CT-004924,KAR-0017,bounce,sms,2026-03-03T12:17:23.692411Z
EV-00057237,CT-002627,KAR-0008,bounce,email,2026-03-12T01:02:28.221191Z
EV-00026280,CT-006512,KAR-0003,click,sms,2026-04-02T13:43:07.117768Z
EV-00046583,CT-002064,KAR-0016,complaint,sms,2026-04-04T03:32:08.323816Z
EV-00033530,CT-003799,KAR-0014,click,sms,2026-04-03T05:46:53.329202Z
EV-00047519,CT-008574,KAR-0017,complaint,sms,2026-03-13T17:09:35.684720Z
EV-00068427,CT-003550,KAR-0006,bounce,email,2026-03-29T04:16:50.708882Z
EV-00031693,CT-004899,KAR-0011,open,sms,2026-03-13T17:05:02.393768Z
EV-00054100,CT-001831,KAR-0002,open,email,2026-03-15T10:57:43.662881Z
EV-00062020,CT-007876,KAR-0015,bounce,sms,2026-03-09T14:57:28.133375Z
EV-00033027,CT-005375,KAR-0005,unsubscribe,email,2026-03-30T00:38:30.490107Z
EV-00015176,CT-006283,KAR-0011,open,email,2026-03-31T07:51:44.478847Z
EV-00022779,CT-011230,KAR-0017,unsubscribe,sms,2026-03-22T02:11:39.409547Z
EV-00031460,CT-006356,KAR-0014,bounce,sms,2026-03-27T14:53:11.785302Z
EV-00030842,CT-002960,KAR-0006,click,email,2026-03-23T05:29:52.678661Z
EV-00068067,CT-010684,KAR-0017,open,sms,2026-03-19T18:23:38.776253Z
EV-00030407,CT-005529,KAR-0016,click,sms,2026-03-25T10:45:12.071964Z
EV-00000664,CT-005794,KAR-0018,complaint,sms,2026-03-15T23:10:33.823703Z
EV-00043876,CT-009501,KAR-0007,bounce,email,2026-03-08T14:04:18.561504Z
EV-00029468,CT-000208,KAR-0003,bounce,sms,2026-03-14T22:57:01.262560Z
EV-00004447,CT-004609,KAR-0018,complaint,email,2026-03-24T16:28:26.949869Z
EV-00047267,CT-008135,KAR-0011,complaint,email,2026-03-05T15:22:17.424290Z
EV-00033526,CT-006906,KAR-0017,bounce,email,2026-04-04T17:25:39.267592Z
EV-00051000,CT-008743,KAR-0008,bounce,email,2026-04-03T03:57:39.109748Z
EV-00002030,CT-010829,KAR-0018,open,sms,2026-04-03T06:43:18.250790Z
EV-00031233,CT-001683,KAR-0016,unsubscribe,sms,2026-03-11T06:22:09.347204Z
EV-00065338,CT-008543,KAR-0010,complaint,email,2026-03-06T05:41:13.137898Z
EV-00000509,CT-005279,KAR-0018,open,email,2026-03-27T03:49:15.683088Z
EV-00059066,CT-009025,KAR-0010,open,email,2026-03-26T14:22:37.564313Z
EV-00030352,CT-001077,KAR-0014,open,email,2026-03-03T10:37:14.420162Z
EV-00019087,CT-005593,KAR-0002,open,sms,2026-03-05T16:15:00.206808Z
EV-00037969,CT-008671,KAR-0014,complaint,email,2026-03-28T03:04:08.378462Z
EV-00059783,CT-002815,KAR-0008,click,email,2026-03-23T18:48:17.144417Z
EV-00028488,CT-008602,KAR-0015,bounce,sms,2026-03-05T01:59:38.296436Z
EV-00061030,CT-003876,KAR-0005,click,sms,2026-03-24T17:28:55.646606Z
EV-00001075,CT-011654,KAR-0011,unsubscribe,sms,2026-04-04T15:18:59.285881Z
EV-00018452,CT-011022,KAR-0004,bounce,email,2026-03-23T15:20:02.403341Z
EV-00029848,CT-003851,KAR-0001,bounce,sms,2026-03-14T20:41:14.741282Z
EV-00023011,CT-010407,KAR-0005,open,sms,2026-03-05T23:02:56.867914Z
EV-00068827,CT-008050,KAR-0008,click,email,2026-04-02T04:34:39.884289Z
EV-00055194,CT-008231,KAR-0005,click,sms,2026-04-03T03:42:21.605512Z
EV-00005382,CT-003101,KAR-0016,open,email,2026-03-25T19:34:28.323058Z
EV-00063537,CT-006997,KAR-0012,complaint,sms,2026-03-10T23:09:17.104746Z
EV-00050684,CT-006279,KAR-0009,click,sms,2026-03-25T20:39:57.872368Z
EV-00066801,CT-010667,KAR-0015,unsubscribe,sms,2026-03-17T21:57:16.050142Z
EV-00028362,CT-001181,KAR-0008,click,email,2026-04-02T11:40:50.030347Z
EV-00054497,CT-011143,KAR-0009,click,sms,2026-03-19T18:30:50.439019Z
EV-00037110,CT-006422,KAR-0015,complaint,sms,2026-03-28T12:06:28.556590Z
EV-00059762,CT-000053,KAR-0008,click,sms,2026-03-17T18:41:28.986260Z
EV-00010726,CT-011248,KAR-0018,open,email,2026-03-01T12:15:43.472006Z
EV-00063823,CT-003954,KAR-0004,bounce,email,2026-03-21T21:34:05.614997Z
EV-00045636,CT-011187,KAR-0017,unsubscribe,email,2026-03-29T15:34:01.797807Z
EV-00007991,CT-002095,KAR-0002,click,email,2026-03-21T00:04:10.462516Z
EV-00045810,CT-005502,KAR-0016,complaint,email,2026-03-12T18:43:25.340459Z
EV-00014437,CT-007357,KAR-0002,open,email,2026-04-05T00:16:33.092683Z
EV-00023493,CT-000414,KAR-0015,open,email,2026-03-10T02:44:51.261179Z
EV-00021996,CT-006466,KAR-0012,click,sms,2026-03-18T09:29:10.225778Z
